module,uid,ProducerName,switches,file,rank,flushes,record_id,exe,max_byte,type,job_id,op,cnt,schema,off,pt_sel,dur,len,ndims,reg_hslab,irreg_hslab,npoints,timestamp,total,start
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,237,N/A,452984832,-1,0.208851,4194304,-1,-1,-1,-1,1718735606.628422,37.992021,38.355669
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,238,N/A,457179136,-1,0.203577,4194304,-1,-1,-1,-1,1718735606.835412,38.195598,38.567932
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,239,N/A,461373440,-1,0.207615,4194304,-1,-1,-1,-1,1718735607.043650,38.403214,38.772132
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,240,N/A,465567744,-1,0.204807,4194304,-1,-1,-1,-1,1718735607.249783,38.608021,38.981074
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,241,N/A,469762048,-1,0.214555,4194304,-1,-1,-1,-1,1718735607.464758,38.822576,39.186301
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,242,N/A,473956352,-1,0.206394,4194304,-1,-1,-1,-1,1718735607.671410,39.028970,39.401114
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,243,N/A,478150656,-1,0.225557,4194304,-1,-1,-1,-1,1718735607.897383,39.254526,39.607924
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,244,N/A,482344960,-1,0.206550,4194304,-1,-1,-1,-1,1718735608.104352,39.461076,39.833900
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,245,N/A,486539264,-1,0.199977,4194304,-1,-1,-1,-1,1718735608.304750,39.661053,40.040870
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,246,N/A,490733568,-1,0.204784,4194304,-1,-1,-1,-1,1718735608.509840,39.865837,40.241154
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,247,N/A,494927872,-1,0.224087,4194304,-1,-1,-1,-1,1718735608.734377,40.089924,40.446387
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,248,N/A,499122176,-1,0.209843,4194304,-1,-1,-1,-1,1718735608.946355,40.299767,40.672610
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,249,N/A,503316480,-1,0.214639,4194304,-1,-1,-1,-1,1718735609.162423,40.514406,40.883882
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,250,N/A,507510784,-1,0.212377,4194304,-1,-1,-1,-1,1718735609.375435,40.726783,41.099156
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,251,N/A,511705088,-1,0.209507,4194304,-1,-1,-1,-1,1718735609.585378,40.936290,41.311968
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,252,N/A,515899392,-1,0.209517,4194304,-1,-1,-1,-1,1718735609.796445,41.145807,41.523026
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,253,N/A,520093696,-1,0.213568,4194304,-1,-1,-1,-1,1718735610.010428,41.359375,41.732958
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,254,N/A,524288000,-1,0.214334,4194304,-1,-1,-1,-1,1718735610.226408,41.573708,41.948172
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,255,N/A,528482304,-1,0.229750,4194304,-1,-1,-1,-1,1718735610.456465,41.803458,42.162813
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,256,N/A,532676608,-1,0.216453,4194304,-1,-1,-1,-1,1718735610.673362,42.019911,42.393006
POSIX,1000,ip-172-31-89-93,-1,N/A,0,-1,9223372036854775807,N/A,-1,MOD,4789,close,3,N/A,-1,-1,0.000008,-1,-1,-1,-1,-1,1718735623.841453,0.000925,55.777542
STDIO,1000,ip-172-31-89-93,-1,N/A,0,9,9223372036854775807,N/A,308,MOD,4789,write,7,N/A,309,-1,0.000001,0,-1,-1,-1,-1,1718735623.841773,0.000392,55.777870
POSIX,1000,ip-172-31-89-93,-1,/home/ubuntu/testFile.00000000,0,-1,9223372036854775807,/home/ubuntu/ior/src/ior,-1,MET,4789,open,4,darshan_data,-1,-1,0.000008,-1,-1,-1,-1,-1,1718735623.841823,0.000933,55.777912
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,129,N/A,0,-1,0.001264,4194304,-1,-1,-1,-1,1718735623.843124,0.074204,55.777958
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,130,N/A,4194304,-1,0.000565,4194304,-1,-1,-1,-1,1718735623.844310,0.074769,55.779842
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,131,N/A,8388608,-1,0.000515,4194304,-1,-1,-1,-1,1718735623.846198,0.075284,55.781781
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,132,N/A,12582912,-1,0.000575,4194304,-1,-1,-1,-1,1718735623.847028,0.075860,55.782550
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,133,N/A,16777216,-1,0.000601,4194304,-1,-1,-1,-1,1718735623.848101,0.076461,55.783597
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,134,N/A,20971520,-1,0.000616,4194304,-1,-1,-1,-1,1718735623.848968,0.077077,55.784450
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,135,N/A,25165824,-1,0.000633,4194304,-1,-1,-1,-1,1718735623.849827,0.077710,55.785291
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,136,N/A,29360128,-1,0.000621,4194304,-1,-1,-1,-1,1718735623.850666,0.078331,55.786143
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,137,N/A,33554432,-1,0.000613,4194304,-1,-1,-1,-1,1718735623.851530,0.078944,55.787014
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,138,N/A,37748736,-1,0.000552,4194304,-1,-1,-1,-1,1718735623.852304,0.079496,55.787850
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,139,N/A,41943040,-1,0.000539,4194304,-1,-1,-1,-1,1718735623.853034,0.080035,55.788593
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,140,N/A,46137344,-1,0.000530,4194304,-1,-1,-1,-1,1718735623.853868,0.080564,55.789436
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,141,N/A,50331648,-1,0.000544,4194304,-1,-1,-1,-1,1718735623.854696,0.081108,55.790250
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,142,N/A,54525952,-1,0.000563,4194304,-1,-1,-1,-1,1718735623.858263,0.081671,55.793797
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,143,N/A,58720256,-1,0.000647,4194304,-1,-1,-1,-1,1718735623.859490,0.082318,55.794941
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,144,N/A,62914560,-1,0.000548,4194304,-1,-1,-1,-1,1718735623.860379,0.082866,55.795929
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,145,N/A,67108864,-1,0.000497,4194304,-1,-1,-1,-1,1718735623.861119,0.083363,55.796720
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,146,N/A,71303168,-1,0.000514,4194304,-1,-1,-1,-1,1718735623.862033,0.083876,55.797617
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,147,N/A,75497472,-1,0.000543,4194304,-1,-1,-1,-1,1718735623.863837,0.084419,55.799392
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,148,N/A,79691776,-1,0.000530,4194304,-1,-1,-1,-1,1718735623.865785,0.084950,55.801353
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,149,N/A,83886080,-1,0.000546,4194304,-1,-1,-1,-1,1718735623.866478,0.085496,55.802030
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,150,N/A,88080384,-1,0.000510,4194304,-1,-1,-1,-1,1718735623.867231,0.086005,55.802819
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,151,N/A,92274688,-1,0.000501,4194304,-1,-1,-1,-1,1718735623.867939,0.086506,55.803536
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,152,N/A,96468992,-1,0.000649,4194304,-1,-1,-1,-1,1718735623.869573,0.087155,55.805022
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,153,N/A,100663296,-1,0.000534,4194304,-1,-1,-1,-1,1718735623.870569,0.087690,55.806133
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,154,N/A,104857600,-1,0.001708,4194304,-1,-1,-1,-1,1718735623.872453,0.089398,55.806843
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,155,N/A,109051904,-1,0.000558,4194304,-1,-1,-1,-1,1718735623.873487,0.089956,55.809026
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,156,N/A,113246208,-1,0.000545,4194304,-1,-1,-1,-1,1718735623.874524,0.090502,55.810077
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,157,N/A,117440512,-1,0.000582,4194304,-1,-1,-1,-1,1718735623.875582,0.091084,55.811097
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,158,N/A,121634816,-1,0.000710,4194304,-1,-1,-1,-1,1718735623.877652,0.091794,55.813040
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,159,N/A,125829120,-1,0.000632,4194304,-1,-1,-1,-1,1718735623.878487,0.092425,55.813953
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,160,N/A,130023424,-1,0.000541,4194304,-1,-1,-1,-1,1718735623.879502,0.092967,55.815058
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,161,N/A,134217728,-1,0.000607,4194304,-1,-1,-1,-1,1718735623.881468,0.093574,55.816958
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,162,N/A,138412032,-1,0.000524,4194304,-1,-1,-1,-1,1718735623.882191,0.094098,55.817765
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,163,N/A,142606336,-1,0.000635,4194304,-1,-1,-1,-1,1718735623.884205,0.094733,55.819668
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,164,N/A,146800640,-1,0.000520,4194304,-1,-1,-1,-1,1718735623.884927,0.095253,55.820505
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,165,N/A,150994944,-1,0.000519,4194304,-1,-1,-1,-1,1718735623.885874,0.095772,55.821453
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,166,N/A,155189248,-1,0.000541,4194304,-1,-1,-1,-1,1718735623.887942,0.096313,55.823498
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,167,N/A,159383552,-1,0.000568,4194304,-1,-1,-1,-1,1718735623.888988,0.096880,55.824518
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,168,N/A,163577856,-1,0.000622,4194304,-1,-1,-1,-1,1718735623.890092,0.097502,55.825568
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,169,N/A,167772160,-1,0.000569,4194304,-1,-1,-1,-1,1718735623.891798,0.098071,55.827327
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,170,N/A,171966464,-1,0.000513,4194304,-1,-1,-1,-1,1718735623.892780,0.098583,55.828365
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,171,N/A,176160768,-1,0.000531,4194304,-1,-1,-1,-1,1718735623.893643,0.099114,55.829209
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,172,N/A,180355072,-1,0.000535,4194304,-1,-1,-1,-1,1718735623.894438,0.099650,55.830001
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,173,N/A,184549376,-1,0.000501,4194304,-1,-1,-1,-1,1718735623.895155,0.100151,55.830751
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,174,N/A,188743680,-1,0.000534,4194304,-1,-1,-1,-1,1718735623.897302,0.100685,55.832866
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,175,N/A,192937984,-1,0.000566,4194304,-1,-1,-1,-1,1718735623.898137,0.101251,55.833668
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,176,N/A,197132288,-1,0.000523,4194304,-1,-1,-1,-1,1718735623.899245,0.101774,55.834820
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,177,N/A,201326592,-1,0.000600,4194304,-1,-1,-1,-1,1718735623.900372,0.102374,55.835870
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,178,N/A,205520896,-1,0.000612,4194304,-1,-1,-1,-1,1718735623.902443,0.102986,55.837929
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,179,N/A,209715200,-1,0.000529,4194304,-1,-1,-1,-1,1718735623.903349,0.103514,55.838918
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,180,N/A,213909504,-1,0.000549,4194304,-1,-1,-1,-1,1718735623.904423,0.104063,55.839972
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,181,N/A,218103808,-1,0.000498,4194304,-1,-1,-1,-1,1718735623.906233,0.104561,55.841832
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,182,N/A,222298112,-1,0.001703,4194304,-1,-1,-1,-1,1718735623.908191,0.106264,55.842586
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,183,N/A,226492416,-1,0.000527,4194304,-1,-1,-1,-1,1718735623.908924,0.106791,55.844495
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,184,N/A,230686720,-1,0.000554,4194304,-1,-1,-1,-1,1718735623.909964,0.107345,55.845508
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,185,N/A,234881024,-1,0.000540,4194304,-1,-1,-1,-1,1718735623.911632,0.107884,55.847190
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,186,N/A,239075328,-1,0.000507,4194304,-1,-1,-1,-1,1718735623.912491,0.108391,55.848081
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,187,N/A,243269632,-1,0.001290,4194304,-1,-1,-1,-1,1718735623.914060,0.109681,55.848868
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,188,N/A,247463936,-1,0.000521,4194304,-1,-1,-1,-1,1718735623.914775,0.110202,55.850352
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,189,N/A,251658240,-1,0.000547,4194304,-1,-1,-1,-1,1718735623.915859,0.110749,55.851410
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,190,N/A,255852544,-1,0.000544,4194304,-1,-1,-1,-1,1718735623.917613,0.111293,55.853166
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,191,N/A,260046848,-1,0.000522,4194304,-1,-1,-1,-1,1718735623.918308,0.111815,55.853883
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,192,N/A,264241152,-1,0.000517,4194304,-1,-1,-1,-1,1718735623.919385,0.112333,55.854965
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,193,N/A,268435456,-1,0.000519,4194304,-1,-1,-1,-1,1718735623.920275,0.112852,55.855854
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,194,N/A,272629760,-1,0.001461,4194304,-1,-1,-1,-1,1718735623.922040,0.114313,55.856677
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,195,N/A,276824064,-1,0.000513,4194304,-1,-1,-1,-1,1718735623.922771,0.114826,55.858355
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,196,N/A,281018368,-1,0.000515,4194304,-1,-1,-1,-1,1718735623.924869,0.115341,55.860451
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,197,N/A,285212672,-1,0.000548,4194304,-1,-1,-1,-1,1718735623.925592,0.115889,55.861142
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,198,N/A,289406976,-1,0.000579,4194304,-1,-1,-1,-1,1718735623.926647,0.116468,55.862166
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,199,N/A,293601280,-1,0.000498,4194304,-1,-1,-1,-1,1718735623.927411,0.116966,55.863011
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,200,N/A,297795584,-1,0.000484,4194304,-1,-1,-1,-1,1718735623.928189,0.117450,55.863802
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,201,N/A,301989888,-1,0.001642,4194304,-1,-1,-1,-1,1718735623.930070,0.119091,55.864526
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,202,N/A,306184192,-1,0.000489,4194304,-1,-1,-1,-1,1718735623.930862,0.119580,55.866471
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,203,N/A,310378496,-1,0.000516,4194304,-1,-1,-1,-1,1718735623.931613,0.120096,55.867195
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,204,N/A,314572800,-1,0.000576,4194304,-1,-1,-1,-1,1718735623.933755,0.120672,55.869277
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,205,N/A,318767104,-1,0.000612,4194304,-1,-1,-1,-1,1718735623.934551,0.121285,55.870036
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,206,N/A,322961408,-1,0.000527,4194304,-1,-1,-1,-1,1718735623.935461,0.121812,55.871032
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,207,N/A,327155712,-1,0.000489,4194304,-1,-1,-1,-1,1718735623.936213,0.122301,55.871821
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,208,N/A,331350016,-1,0.000483,4194304,-1,-1,-1,-1,1718735623.936897,0.122784,55.872511
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,209,N/A,335544320,-1,0.000475,4194304,-1,-1,-1,-1,1718735623.938138,0.123259,55.873760
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,210,N/A,339738624,-1,0.001579,4194304,-1,-1,-1,-1,1718735623.940225,0.124838,55.874744
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,211,N/A,343932928,-1,0.000486,4194304,-1,-1,-1,-1,1718735623.941207,0.125324,55.876819
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,212,N/A,348127232,-1,0.000522,4194304,-1,-1,-1,-1,1718735623.942005,0.125845,55.877581
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,213,N/A,352321536,-1,0.000491,4194304,-1,-1,-1,-1,1718735623.943904,0.126336,55.879511
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,214,N/A,356515840,-1,0.000492,4194304,-1,-1,-1,-1,1718735623.944876,0.126828,55.880482
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,215,N/A,360710144,-1,0.000504,4194304,-1,-1,-1,-1,1718735623.945860,0.127332,55.881454
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,216,N/A,364904448,-1,0.000499,4194304,-1,-1,-1,-1,1718735623.947193,0.127831,55.882792
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,217,N/A,369098752,-1,0.000516,4194304,-1,-1,-1,-1,1718735623.947990,0.128347,55.883571
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,218,N/A,373293056,-1,0.001645,4194304,-1,-1,-1,-1,1718735623.949816,0.129992,55.884269
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,219,N/A,377487360,-1,0.000516,4194304,-1,-1,-1,-1,1718735623.950735,0.130509,55.886316
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,220,N/A,381681664,-1,0.000588,4194304,-1,-1,-1,-1,1718735623.951509,0.131097,55.887019
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,221,N/A,385875968,-1,0.000538,4194304,-1,-1,-1,-1,1718735623.953850,0.131634,55.889410
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,222,N/A,390070272,-1,0.000525,4194304,-1,-1,-1,-1,1718735623.954536,0.132160,55.890108
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,223,N/A,394264576,-1,0.000523,4194304,-1,-1,-1,-1,1718735623.955253,0.132683,55.890828
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,224,N/A,398458880,-1,0.000500,4194304,-1,-1,-1,-1,1718735623.956304,0.133182,55.891902
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,225,N/A,402653184,-1,0.000489,4194304,-1,-1,-1,-1,1718735623.957309,0.133671,55.892918
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,226,N/A,406847488,-1,0.001609,4194304,-1,-1,-1,-1,1718735623.959205,0.135280,55.893693
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,227,N/A,411041792,-1,0.000536,4194304,-1,-1,-1,-1,1718735623.960229,0.135817,55.895790
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,228,N/A,415236096,-1,0.000501,4194304,-1,-1,-1,-1,1718735623.961000,0.136317,55.896597
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,229,N/A,419430400,-1,0.001541,4194304,-1,-1,-1,-1,1718735623.963378,0.137858,55.897935
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,230,N/A,423624704,-1,0.000526,4194304,-1,-1,-1,-1,1718735623.964380,0.138385,55.899951
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,231,N/A,427819008,-1,0.000493,4194304,-1,-1,-1,-1,1718735623.965128,0.138878,55.900732
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,232,N/A,432013312,-1,0.000504,4194304,-1,-1,-1,-1,1718735623.966086,0.139382,55.901680
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,233,N/A,436207616,-1,0.001510,4194304,-1,-1,-1,-1,1718735623.968006,0.140892,55.902594
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,234,N/A,440401920,-1,0.000591,4194304,-1,-1,-1,-1,1718735623.969068,0.141483,55.904574
